sku,size_code,size,quantity,promotion_code,list_unit_price_ex_gst,discount_ex_gst,unit_price_ex_gst,loaded_landed_cost,product_gross_margin_pct,checkout_route,configuration
LC-818,100X150,10 x 15 cm,500,PACK7,6.41,224.35,5.96,3.87,35.08,online checkout,standard
LC-818,100X150,10 x 15 cm,500,PACK7,9.60,336.00,8.93,5.80,35.04,online checkout,premium
LC-818,50X30,5 x 3 cm,1000,PACK7,1.74,121.80,1.62,1.05,35.11,online checkout,standard
LC-818,50X30,5 x 3 cm,1000,PACK7,2.60,182.00,2.42,1.57,35.07,online checkout,premium
LC-818,75X50,7.5 x 5 cm,1000,PACK7,2.22,155.40,2.06,1.34,35.10,online checkout,standard
LC-818,75X50,7.5 x 5 cm,1000,PACK7,3.33,233.10,3.10,2.01,35.10,online checkout,premium
LC-818,100X150,10 x 15 cm,1000,PACK7,4.77,333.90,4.44,2.88,35.08,online checkout,standard
LC-818,100X150,10 x 15 cm,1000,PACK7,7.15,500.50,6.65,4.32,35.03,online checkout,premium
LC-818,50X30,5 x 3 cm,2500,PACK7,1.26,220.50,1.17,0.76,35.14,online checkout,standard
LC-818,50X30,5 x 3 cm,2500,PACK7,1.91,334.25,1.78,1.15,35.26,online checkout,premium
LC-818,75X50,7.5 x 5 cm,2500,PACK7,1.63,285.25,1.52,0.98,35.35,online checkout,standard
LC-818,75X50,7.5 x 5 cm,2500,PACK7,2.44,427.00,2.27,1.47,35.22,online checkout,premium
LC-818,100X150,10 x 15 cm,2500,PACK7,3.50,612.50,3.25,2.11,35.18,online checkout,standard
LC-818,100X150,10 x 15 cm,2500,PACK7,5.23,915.25,4.86,3.16,35.03,online checkout,premium
LC-818,50X30,5 x 3 cm,5000,PACK7,0.95,332.50,0.88,0.57,35.48,online checkout,standard
LC-818,50X30,5 x 3 cm,5000,PACK7,1.41,493.50,1.31,0.85,35.18,online checkout,premium
LC-818,75X50,7.5 x 5 cm,5000,PACK7,1.21,423.50,1.13,0.73,35.13,online checkout,standard
LC-818,75X50,7.5 x 5 cm,5000,PACK7,1.81,633.50,1.68,1.09,35.25,online checkout,premium
LC-818,100X150,10 x 15 cm,5000,PACK7,2.60,910.00,2.42,1.57,35.07,online checkout,standard
LC-818,100X150,10 x 15 cm,5000,PACK7,3.89,1361.50,3.62,2.35,35.04,online checkout,premium
LC-819,50X30,5 x 3 cm,25,PACK7,6.56,11.48,6.10,3.96,35.09,online checkout,standard
LC-819,50X30,5 x 3 cm,25,PACK7,9.83,17.20,9.14,5.94,35.02,online checkout,premium
LC-819,70X45,7 x 4.5 cm,25,PACK7,8.41,14.72,7.82,5.08,35.05,online checkout,standard
LC-819,70X45,7 x 4.5 cm,25,PACK7,12.61,22.07,11.73,7.62,35.02,online checkout,premium
LC-819,90X60,9 x 6 cm,25,PACK7,11.93,20.88,11.09,7.21,35.02,online checkout,standard
LC-819,90X60,9 x 6 cm,25,PACK7,17.90,31.33,16.65,10.82,35.00,online checkout,premium
LC-819,50X30,5 x 3 cm,50,PACK7,5.55,19.43,5.16,3.35,35.10,online checkout,standard
LC-819,50X30,5 x 3 cm,50,PACK7,8.33,29.16,7.75,5.03,35.07,online checkout,premium
LC-819,70X45,7 x 4.5 cm,50,PACK7,7.12,24.92,6.62,4.30,35.06,online checkout,standard
LC-819,70X45,7 x 4.5 cm,50,PACK7,10.67,37.35,9.92,6.45,35.00,online checkout,premium
LC-819,90X60,9 x 6 cm,50,PACK7,10.11,35.39,9.40,6.11,35.02,online checkout,standard
LC-819,90X60,9 x 6 cm,50,PACK7,15.16,53.06,14.10,9.16,35.03,online checkout,premium
LC-819,50X30,5 x 3 cm,100,PACK7,4.82,33.74,4.48,2.91,35.08,online checkout,standard
LC-819,50X30,5 x 3 cm,100,PACK7,7.22,50.54,6.71,4.36,35.07,online checkout,premium
LC-819,70X45,7 x 4.5 cm,100,PACK7,6.18,43.26,5.75,3.73,35.10,online checkout,standard
LC-819,70X45,7 x 4.5 cm,100,PACK7,9.25,64.75,8.60,5.59,35.02,online checkout,premium
LC-819,90X60,9 x 6 cm,100,PACK7,8.77,61.39,8.16,5.30,35.02,online checkout,standard
LC-819,90X60,9 x 6 cm,100,PACK7,13.14,91.98,12.22,7.94,35.03,online checkout,premium
LC-819,50X30,5 x 3 cm,250,PACK7,3.10,54.25,2.88,1.87,35.14,online checkout,standard
LC-819,50X30,5 x 3 cm,250,PACK7,4.65,81.38,4.32,2.81,35.02,online checkout,premium
LC-819,70X45,7 x 4.5 cm,250,PACK7,3.98,69.65,3.70,2.40,35.16,online checkout,standard
LC-819,70X45,7 x 4.5 cm,250,PACK7,5.96,104.30,5.54,3.60,35.05,online checkout,premium
LC-819,90X60,9 x 6 cm,250,PACK7,5.65,98.88,5.25,3.41,35.10,online checkout,standard
LC-819,90X60,9 x 6 cm,250,PACK7,8.46,148.05,7.87,5.11,35.05,online checkout,premium
LC-819,50X30,5 x 3 cm,500,PACK7,2.24,78.40,2.08,1.35,35.20,online checkout,standard
LC-819,50X30,5 x 3 cm,500,PACK7,3.35,117.25,3.12,2.02,35.16,online checkout,premium
LC-819,70X45,7 x 4.5 cm,500,PACK7,2.87,100.45,2.67,1.73,35.18,online checkout,standard
LC-819,70X45,7 x 4.5 cm,500,PACK7,4.29,150.15,3.99,2.59,35.08,online checkout,premium
LC-819,90X60,9 x 6 cm,500,PACK7,4.07,142.45,3.79,2.46,35.01,online checkout,standard
LC-819,90X60,9 x 6 cm,500,PACK7,6.09,213.15,5.66,3.68,35.02,online checkout,premium
LC-819,50X30,5 x 3 cm,1000,PACK7,1.68,117.60,1.56,1.01,35.36,online checkout,standard
LC-819,50X30,5 x 3 cm,1000,PACK7,2.52,176.40,2.34,1.52,35.14,online checkout,premium
LC-819,70X45,7 x 4.5 cm,1000,PACK7,2.16,151.20,2.01,1.30,35.28,online checkout,standard
LC-819,70X45,7 x 4.5 cm,1000,PACK7,3.23,226.10,3.00,1.95,35.08,online checkout,premium
LC-819,90X60,9 x 6 cm,1000,PACK7,3.07,214.90,2.86,1.85,35.20,online checkout,standard
LC-819,90X60,9 x 6 cm,1000,PACK7,4.59,321.30,4.27,2.77,35.11,online checkout,premium
LC-819,50X30,5 x 3 cm,2500,PACK7,1.21,211.75,1.13,0.73,35.13,online checkout,standard
LC-819,50X30,5 x 3 cm,2500,PACK7,1.81,316.75,1.68,1.09,35.25,online checkout,premium
LC-819,70X45,7 x 4.5 cm,2500,PACK7,1.54,269.50,1.43,0.93,35.06,online checkout,standard
LC-819,70X45,7 x 4.5 cm,2500,PACK7,2.32,406.00,2.16,1.40,35.11,online checkout,premium
LC-819,90X60,9 x 6 cm,2500,PACK7,2.19,383.25,2.04,1.32,35.19,online checkout,standard
LC-819,90X60,9 x 6 cm,2500,PACK7,3.28,574.00,3.05,1.98,35.09,online checkout,premium
LC-819,50X30,5 x 3 cm,5000,PACK7,0.91,318.50,0.85,0.55,35.01,online checkout,standard
LC-819,50X30,5 x 3 cm,5000,PACK7,1.36,476.00,1.26,0.82,35.17,online checkout,premium
LC-819,70X45,7 x 4.5 cm,5000,PACK7,1.16,406.00,1.08,0.70,35.11,online checkout,standard
LC-819,70X45,7 x 4.5 cm,5000,PACK7,1.74,609.00,1.62,1.05,35.11,online checkout,premium
LC-819,90X60,9 x 6 cm,5000,PACK7,1.64,574.00,1.53,0.99,35.09,online checkout,standard
LC-819,90X60,9 x 6 cm,5000,PACK7,2.47,864.50,2.30,1.49,35.14,online checkout,premium
LC-820,50MAX,Up to 5 x 5 cm,25,PACK7,11.30,19.78,10.51,6.83,35.01,online checkout,standard
LC-820,50MAX,Up to 5 x 5 cm,25,PACK7,16.94,29.65,15.75,10.24,35.00,online checkout,premium
LC-820,75MAX,Up to 7.5 x 7.5 cm,25,PACK7,14.48,25.34,13.47,8.75,35.02,online checkout,standard
LC-820,75MAX,Up to 7.5 x 7.5 cm,25,PACK7,21.73,38.03,20.21,13.13,35.03,online checkout,premium
LC-820,100MAX,Up to 10 x 10 cm,25,PACK7,20.55,35.96,19.11,12.42,35.01,online checkout,standard
LC-820,100MAX,Up to 10 x 10 cm,25,PACK7,30.84,53.97,28.68,18.64,35.01,online checkout,premium
LC-820,50MAX,Up to 5 x 5 cm,50,PACK7,8.79,30.77,8.17,5.31,35.04,online checkout,standard
LC-820,50MAX,Up to 5 x 5 cm,50,PACK7,13.19,46.17,12.27,7.97,35.03,online checkout,premium
LC-820,75MAX,Up to 7.5 x 7.5 cm,50,PACK7,11.27,39.45,10.48,6.81,35.03,online checkout,standard
LC-820,75MAX,Up to 7.5 x 7.5 cm,50,PACK7,16.89,59.12,15.71,10.21,35.00,online checkout,premium
LC-820,100MAX,Up to 10 x 10 cm,50,PACK7,16.00,56.00,14.88,9.67,35.01,online checkout,standard
LC-820,100MAX,Up to 10 x 10 cm,50,PACK7,24.01,84.04,22.33,14.51,35.02,online checkout,premium
LC-820,50MAX,Up to 5 x 5 cm,100,PACK7,6.97,48.79,6.48,4.21,35.05,online checkout,standard
LC-820,50MAX,Up to 5 x 5 cm,100,PACK7,10.46,73.22,9.73,6.32,35.03,online checkout,premium
LC-820,75MAX,Up to 7.5 x 7.5 cm,100,PACK7,8.94,62.58,8.31,5.40,35.05,online checkout,standard
LC-820,75MAX,Up to 7.5 x 7.5 cm,100,PACK7,13.40,93.80,12.46,8.10,35.00,online checkout,premium
LC-820,100MAX,Up to 10 x 10 cm,100,PACK7,12.69,88.83,11.80,7.67,35.01,online checkout,standard
LC-820,100MAX,Up to 10 x 10 cm,100,PACK7,19.03,133.21,17.70,11.50,35.02,online checkout,premium
LC-820,50MAX,Up to 5 x 5 cm,250,PACK7,4.47,78.23,4.16,2.70,35.05,online checkout,standard
LC-820,50MAX,Up to 5 x 5 cm,250,PACK7,6.70,117.25,6.23,4.05,35.00,online checkout,premium
LC-820,75MAX,Up to 7.5 x 7.5 cm,250,PACK7,5.73,100.28,5.33,3.46,35.07,online checkout,standard
LC-820,75MAX,Up to 7.5 x 7.5 cm,250,PACK7,8.59,150.33,7.99,5.19,35.03,online checkout,premium
LC-820,100MAX,Up to 10 x 10 cm,250,PACK7,8.13,142.28,7.56,4.91,35.06,online checkout,standard
LC-820,100MAX,Up to 10 x 10 cm,250,PACK7,12.20,213.50,11.35,7.37,35.04,online checkout,premium
LC-820,50MAX,Up to 5 x 5 cm,500,PACK7,3.15,110.25,2.93,1.90,35.14,online checkout,standard
LC-820,50MAX,Up to 5 x 5 cm,500,PACK7,4.72,165.20,4.39,2.85,35.07,online checkout,premium
LC-820,75MAX,Up to 7.5 x 7.5 cm,500,PACK7,4.04,141.40,3.76,2.44,35.06,online checkout,standard
LC-820,75MAX,Up to 7.5 x 7.5 cm,500,PACK7,6.06,212.10,5.64,3.66,35.06,online checkout,premium
LC-820,100MAX,Up to 10 x 10 cm,500,PACK7,5.73,200.55,5.33,3.46,35.07,online checkout,standard
LC-820,100MAX,Up to 10 x 10 cm,500,PACK7,8.61,301.35,8.01,5.20,35.06,online checkout,premium
LC-820,50MAX,Up to 5 x 5 cm,1000,PACK7,2.32,162.40,2.16,1.40,35.11,online checkout,standard
LC-820,50MAX,Up to 5 x 5 cm,1000,PACK7,3.46,242.20,3.22,2.09,35.05,online checkout,premium
LC-820,75MAX,Up to 7.5 x 7.5 cm,1000,PACK7,2.97,207.90,2.76,1.79,35.19,online checkout,standard
LC-820,75MAX,Up to 7.5 x 7.5 cm,1000,PACK7,4.45,311.50,4.14,2.69,35.00,online checkout,premium
LC-820,100MAX,Up to 10 x 10 cm,1000,PACK7,4.21,294.70,3.92,2.54,35.13,online checkout,standard
LC-820,100MAX,Up to 10 x 10 cm,1000,PACK7,6.31,441.70,5.87,3.81,35.07,online checkout,premium
LC-820,50MAX,Up to 5 x 5 cm,2500,PACK7,1.66,290.50,1.54,1.00,35.22,online checkout,standard
LC-820,50MAX,Up to 5 x 5 cm,2500,PACK7,2.49,435.75,2.32,1.50,35.22,online checkout,premium
LC-820,75MAX,Up to 7.5 x 7.5 cm,2500,PACK7,2.12,371.00,1.97,1.28,35.08,online checkout,standard
LC-820,75MAX,Up to 7.5 x 7.5 cm,2500,PACK7,3.18,556.50,2.96,1.92,35.08,online checkout,premium
LC-820,100MAX,Up to 10 x 10 cm,2500,PACK7,3.02,528.50,2.81,1.82,35.20,online checkout,standard
LC-820,100MAX,Up to 10 x 10 cm,2500,PACK7,4.52,791.00,4.20,2.73,35.06,online checkout,premium
BC-213,10ML,10 ml attar,100,PACK7,62.72,439.04,58.33,37.91,35.01,online checkout,standard
BC-213,10ML,10 ml attar,100,PACK7,94.07,658.49,87.49,56.86,35.01,online checkout,premium
BC-213,30ML,30 ml perfume,100,PACK7,80.40,562.80,74.77,48.60,35.00,online checkout,standard
BC-213,30ML,30 ml perfume,100,PACK7,120.60,844.20,112.16,72.90,35.00,online checkout,premium
BC-213,50ML,50 ml perfume,100,PACK7,98.09,686.63,91.22,59.29,35.01,online checkout,standard
BC-213,50ML,50 ml perfume,100,PACK7,147.13,1029.91,136.83,88.94,35.00,online checkout,premium
BC-213,100ML,100 ml perfume,100,PACK7,119.00,833.00,110.67,71.93,35.00,online checkout,standard
BC-213,100ML,100 ml perfume,100,PACK7,178.48,1249.36,165.99,107.89,35.00,online checkout,premium
BC-213,10ML,10 ml attar,250,PACK7,50.18,878.15,46.67,30.33,35.01,online checkout,standard
BC-213,10ML,10 ml attar,250,PACK7,75.27,1317.23,70.00,45.50,35.00,online checkout,premium
BC-213,30ML,30 ml perfume,250,PACK7,64.34,1125.95,59.84,38.89,35.01,online checkout,standard
BC-213,30ML,30 ml perfume,250,PACK7,96.51,1688.93,89.75,58.34,35.00,online checkout,premium
BC-213,50ML,50 ml perfume,250,PACK7,78.50,1373.75,73.00,47.45,35.00,online checkout,standard
BC-213,50ML,50 ml perfume,250,PACK7,117.74,2060.45,109.50,71.17,35.00,online checkout,premium
BC-213,100ML,100 ml perfume,250,PACK7,95.22,1666.35,88.55,57.56,35.00,online checkout,standard
BC-213,100ML,100 ml perfume,250,PACK7,142.83,2499.53,132.83,86.34,35.00,online checkout,premium
BC-213,10ML,10 ml attar,500,PACK7,41.82,1463.70,38.89,25.28,35.00,online checkout,standard
BC-213,10ML,10 ml attar,500,PACK7,62.73,2195.55,58.34,37.92,35.00,online checkout,premium
BC-213,30ML,30 ml perfume,500,PACK7,53.62,1876.70,49.87,32.41,35.01,online checkout,standard
BC-213,30ML,30 ml perfume,500,PACK7,80.42,2814.70,74.79,48.61,35.01,online checkout,premium
BC-213,50ML,50 ml perfume,500,PACK7,65.41,2289.35,60.83,39.54,35.00,online checkout,standard
BC-213,50ML,50 ml perfume,500,PACK7,98.12,3434.20,91.25,59.31,35.00,payment confirmation,premium
BC-213,100ML,100 ml perfume,500,PACK7,79.36,2777.60,73.80,47.97,35.00,online checkout,standard
BC-213,100ML,100 ml perfume,500,PACK7,119.03,4166.05,110.70,71.95,35.00,payment confirmation,premium
BC-213,10ML,10 ml attar,1000,PACK7,34.84,2438.80,32.40,21.06,35.00,online checkout,standard
BC-213,10ML,10 ml attar,1000,PACK7,52.26,3658.20,48.60,31.59,35.00,payment confirmation,premium
BC-213,30ML,30 ml perfume,1000,PACK7,44.67,3126.90,41.54,27.00,35.01,payment confirmation,standard
BC-213,30ML,30 ml perfume,1000,PACK7,67.00,4690.00,62.31,40.50,35.00,payment confirmation,premium
BC-213,50ML,50 ml perfume,1000,PACK7,54.50,3815.00,50.69,32.94,35.01,payment confirmation,standard
BC-213,50ML,50 ml perfume,1000,PACK7,81.74,5721.80,76.02,49.41,35.00,payment confirmation,premium
BC-213,100ML,100 ml perfume,1000,PACK7,66.11,4627.70,61.48,39.96,35.01,payment confirmation,standard
BC-213,100ML,100 ml perfume,1000,PACK7,99.16,6941.20,92.22,59.94,35.00,payment confirmation,premium
EC-505,S,Small,100,PACK7,16.73,117.11,15.56,10.11,35.02,online checkout,standard
EC-505,S,Small,100,PACK7,25.08,175.56,23.32,15.16,35.00,online checkout,premium
EC-505,M,Medium,100,PACK7,21.44,150.08,19.94,12.96,35.00,online checkout,standard
EC-505,M,Medium,100,PACK7,32.16,225.12,29.91,19.44,35.00,online checkout,premium
EC-505,L,Large,100,PACK7,27.45,192.15,25.53,16.59,35.01,online checkout,standard
EC-505,L,Large,100,PACK7,41.16,288.12,38.28,24.88,35.00,online checkout,premium
EC-505,XL,Extra large,100,PACK7,32.59,228.13,30.31,19.70,35.00,online checkout,standard
EC-505,XL,Extra large,100,PACK7,48.89,342.23,45.47,29.55,35.01,online checkout,premium
EC-505,S,Small,250,PACK7,12.56,219.80,11.68,7.59,35.02,online checkout,standard
EC-505,S,Small,250,PACK7,18.83,329.53,17.51,11.38,35.02,online checkout,premium
EC-505,M,Medium,250,PACK7,16.10,281.75,14.97,9.73,35.02,online checkout,standard
EC-505,M,Medium,250,PACK7,24.16,422.80,22.47,14.60,35.02,online checkout,premium
EC-505,L,Large,250,PACK7,20.60,360.50,19.16,12.45,35.01,online checkout,standard
EC-505,L,Large,250,PACK7,30.91,540.93,28.75,18.68,35.02,online checkout,premium
EC-505,XL,Extra large,250,PACK7,24.47,428.23,22.76,14.79,35.01,online checkout,standard
EC-505,XL,Extra large,250,PACK7,36.70,642.25,34.13,22.18,35.02,online checkout,premium
EC-505,S,Small,500,PACK7,9.77,341.95,9.09,5.90,35.07,online checkout,standard
EC-505,S,Small,500,PACK7,14.65,512.75,13.62,8.85,35.04,online checkout,premium
EC-505,M,Medium,500,PACK7,12.51,437.85,11.63,7.56,35.02,online checkout,standard
EC-505,M,Medium,500,PACK7,18.76,656.60,17.45,11.34,35.00,online checkout,premium
EC-505,L,Large,500,PACK7,16.02,560.70,14.90,9.68,35.03,online checkout,standard
EC-505,L,Large,500,PACK7,24.02,840.70,22.34,14.52,35.00,online checkout,premium
EC-505,XL,Extra large,500,PACK7,19.01,665.35,17.68,11.49,35.01,online checkout,standard
EC-505,XL,Extra large,500,PACK7,28.52,998.20,26.52,17.24,35.00,online checkout,premium
EC-505,S,Small,1000,PACK7,8.09,566.30,7.52,4.89,35.01,online checkout,standard
EC-505,S,Small,1000,PACK7,12.15,850.50,11.30,7.34,35.04,online checkout,premium
EC-505,M,Medium,1000,PACK7,10.38,726.60,9.65,6.27,35.05,online checkout,standard
EC-505,M,Medium,1000,PACK7,15.56,1089.20,14.47,9.40,35.04,online checkout,premium
EC-505,L,Large,1000,PACK7,13.29,930.30,12.36,8.03,35.03,online checkout,standard
EC-505,L,Large,1000,PACK7,19.92,1394.40,18.53,12.04,35.01,online checkout,premium
EC-505,XL,Extra large,1000,PACK7,15.77,1103.90,14.67,9.53,35.02,online checkout,standard
EC-505,XL,Extra large,1000,PACK7,23.66,1656.20,22.00,14.30,35.01,online checkout,premium
EC-509,S,Accessories,100,PACK7,15.34,107.38,14.27,9.27,35.02,online checkout,standard
EC-509,S,Accessories,100,PACK7,23.00,161.00,21.39,13.90,35.02,online checkout,premium
EC-509,M,T-shirt,100,PACK7,19.66,137.62,18.28,11.88,35.02,online checkout,standard
EC-509,M,T-shirt,100,PACK7,29.48,206.36,27.42,17.82,35.00,online checkout,premium
EC-509,L,Sweatshirt,100,PACK7,24.57,171.99,22.85,14.85,35.01,online checkout,standard
EC-509,L,Sweatshirt,100,PACK7,36.86,258.02,34.28,22.28,35.01,online checkout,premium
EC-509,XL,Bulk apparel,100,PACK7,29.88,209.16,27.79,18.06,35.01,online checkout,standard
EC-509,XL,Bulk apparel,100,PACK7,44.82,313.74,41.68,27.09,35.01,online checkout,premium
EC-509,S,Accessories,250,PACK7,11.58,202.65,10.77,7.00,35.00,online checkout,standard
EC-509,S,Accessories,250,PACK7,17.36,303.80,16.14,10.49,35.03,online checkout,premium
EC-509,M,T-shirt,250,PACK7,14.84,259.70,13.80,8.97,35.01,online checkout,standard
EC-509,M,T-shirt,250,PACK7,22.27,389.73,20.71,13.46,35.01,online checkout,premium
EC-509,L,Sweatshirt,250,PACK7,18.55,324.63,17.25,11.21,35.02,online checkout,standard
EC-509,L,Sweatshirt,250,PACK7,27.83,487.03,25.88,16.82,35.01,online checkout,premium
EC-509,XL,Bulk apparel,250,PACK7,22.55,394.63,20.97,13.63,35.01,online checkout,standard
EC-509,XL,Bulk apparel,250,PACK7,33.83,592.03,31.46,20.45,35.00,online checkout,premium
EC-509,S,Accessories,500,PACK7,8.94,312.90,8.31,5.40,35.05,online checkout,standard
EC-509,S,Accessories,500,PACK7,13.40,469.00,12.46,8.10,35.00,online checkout,premium
EC-509,M,T-shirt,500,PACK7,11.45,400.75,10.65,6.92,35.01,online checkout,standard
EC-509,M,T-shirt,500,PACK7,17.18,601.30,15.98,10.38,35.03,online checkout,premium
EC-509,L,Sweatshirt,500,PACK7,14.31,500.85,13.31,8.65,35.00,online checkout,standard
EC-509,L,Sweatshirt,500,PACK7,21.48,751.80,19.98,12.98,35.02,online checkout,premium
EC-509,XL,Bulk apparel,500,PACK7,17.41,609.35,16.19,10.52,35.03,online checkout,standard
EC-509,XL,Bulk apparel,500,PACK7,26.11,913.85,24.28,15.78,35.01,online checkout,premium
EC-509,S,Accessories,1000,PACK7,7.12,498.40,6.62,4.30,35.06,online checkout,standard
EC-509,S,Accessories,1000,PACK7,10.67,746.90,9.92,6.45,35.00,online checkout,premium
EC-509,M,T-shirt,1000,PACK7,9.12,638.40,8.48,5.51,35.04,online checkout,standard
EC-509,M,T-shirt,1000,PACK7,13.69,958.30,12.73,8.27,35.04,online checkout,premium
EC-509,L,Sweatshirt,1000,PACK7,11.40,798.00,10.60,6.89,35.01,online checkout,standard
EC-509,L,Sweatshirt,1000,PACK7,17.09,1196.30,15.89,10.33,35.01,online checkout,premium
EC-509,XL,Bulk apparel,1000,PACK7,13.87,970.90,12.90,8.38,35.03,online checkout,standard
EC-509,XL,Bulk apparel,1000,PACK7,20.78,1454.60,19.33,12.56,35.01,online checkout,premium
EC-510,S,Small,50,PACK7,17.16,60.06,15.96,10.37,35.02,online checkout,standard
EC-510,S,Small,50,PACK7,25.73,90.06,23.93,15.55,35.02,online checkout,premium
EC-510,M,Medium,50,PACK7,21.44,75.04,19.94,12.96,35.00,online checkout,standard
EC-510,M,Medium,50,PACK7,32.16,112.56,29.91,19.44,35.00,online checkout,premium
EC-510,L,Large,50,PACK7,28.31,99.09,26.33,17.11,35.01,online checkout,standard
EC-510,L,Large,50,PACK7,42.45,148.58,39.48,25.66,35.00,online checkout,premium
EC-510,S,Small,100,PACK7,12.88,90.16,11.98,7.78,35.05,online checkout,standard
EC-510,S,Small,100,PACK7,19.33,135.31,17.98,11.68,35.03,online checkout,premium
EC-510,M,Medium,100,PACK7,16.10,112.70,14.97,9.73,35.02,online checkout,standard
EC-510,M,Medium,100,PACK7,24.16,169.12,22.47,14.60,35.02,online checkout,premium
EC-510,L,Large,100,PACK7,21.25,148.75,19.76,12.84,35.03,online checkout,standard
EC-510,L,Large,100,PACK7,31.88,223.16,29.65,19.27,35.00,online checkout,premium
EC-510,S,Small,250,PACK7,9.17,160.48,8.53,5.54,35.04,online checkout,standard
EC-510,S,Small,250,PACK7,13.74,240.45,12.78,8.30,35.05,online checkout,premium
EC-510,M,Medium,250,PACK7,11.45,200.38,10.65,6.92,35.01,online checkout,standard
EC-510,M,Medium,250,PACK7,17.18,300.65,15.98,10.38,35.03,online checkout,premium
EC-510,L,Large,250,PACK7,15.11,264.43,14.05,9.13,35.03,online checkout,standard
EC-510,L,Large,250,PACK7,22.67,396.73,21.08,13.70,35.02,online checkout,premium
EC-510,S,Small,500,PACK7,7.15,250.25,6.65,4.32,35.03,online checkout,standard
EC-510,S,Small,500,PACK7,10.72,375.20,9.97,6.48,35.00,online checkout,premium
EC-510,M,Medium,500,PACK7,8.94,312.90,8.31,5.40,35.05,online checkout,standard
EC-510,M,Medium,500,PACK7,13.40,469.00,12.46,8.10,35.00,online checkout,premium
EC-510,L,Large,500,PACK7,11.80,413.00,10.97,7.13,35.03,online checkout,standard
EC-510,L,Large,500,PACK7,17.69,619.15,16.45,10.69,35.02,online checkout,premium
LC-808,TAG,Hang tag,50,PACK7,9.83,34.41,9.14,5.94,35.02,online checkout,standard
LC-808,TAG,Hang tag,50,PACK7,14.74,51.59,13.71,8.91,35.00,online checkout,premium
LC-808,A7,A7 insert,50,PACK7,11.01,38.54,10.24,6.65,35.05,online checkout,standard
LC-808,A7,A7 insert,50,PACK7,16.51,57.79,15.35,9.98,35.00,online checkout,premium
LC-808,A6,A6 insert,50,PACK7,12.58,44.03,11.70,7.60,35.04,online checkout,standard
LC-808,A6,A6 insert,50,PACK7,18.86,66.01,17.54,11.40,35.00,online checkout,premium
LC-808,TAG,Hang tag,100,PACK7,6.80,47.60,6.32,4.11,35.01,online checkout,standard
LC-808,TAG,Hang tag,100,PACK7,10.21,71.47,9.50,6.17,35.02,online checkout,premium
LC-808,A7,A7 insert,100,PACK7,7.61,53.27,7.08,4.60,35.00,online checkout,standard
LC-808,A7,A7 insert,100,PACK7,11.42,79.94,10.62,6.90,35.03,online checkout,premium
LC-808,A6,A6 insert,100,PACK7,8.71,60.97,8.10,5.26,35.06,online checkout,standard
LC-808,A6,A6 insert,100,PACK7,13.06,91.42,12.15,7.89,35.04,online checkout,premium
LC-808,TAG,Hang tag,250,PACK7,4.31,75.43,4.01,2.60,35.13,online checkout,standard
LC-808,TAG,Hang tag,250,PACK7,6.46,113.05,6.01,3.90,35.08,online checkout,premium
LC-808,A7,A7 insert,250,PACK7,4.82,84.35,4.48,2.91,35.08,online checkout,standard
LC-808,A7,A7 insert,250,PACK7,7.23,126.53,6.72,4.37,35.01,online checkout,premium
LC-808,A6,A6 insert,250,PACK7,5.51,96.43,5.12,3.33,35.02,online checkout,standard
LC-808,A6,A6 insert,250,PACK7,8.26,144.55,7.68,4.99,35.04,online checkout,premium
LC-808,TAG,Hang tag,500,PACK7,3.05,106.75,2.84,1.84,35.13,online checkout,standard
LC-808,TAG,Hang tag,500,PACK7,4.57,159.95,4.25,2.76,35.06,online checkout,premium
LC-808,A7,A7 insert,500,PACK7,3.41,119.35,3.17,2.06,35.04,online checkout,standard
LC-808,A7,A7 insert,500,PACK7,5.12,179.20,4.76,3.09,35.11,online checkout,premium
LC-808,A6,A6 insert,500,PACK7,3.91,136.85,3.64,2.36,35.10,online checkout,standard
LC-808,A6,A6 insert,500,PACK7,5.84,204.40,5.43,3.53,35.01,online checkout,premium
LC-810,HALF,Half sheet,250,PACK7,9.00,157.50,8.37,5.44,35.01,online checkout,standard
LC-810,HALF,Half sheet,250,PACK7,13.50,236.25,12.55,8.16,35.01,online checkout,premium
LC-810,FULL,Full sheet,250,PACK7,12.51,218.93,11.63,7.56,35.02,online checkout,standard
LC-810,FULL,Full sheet,250,PACK7,18.76,328.30,17.45,11.34,35.00,online checkout,premium
LC-810,XL,Extra large,250,PACK7,17.77,310.98,16.53,10.74,35.01,online checkout,standard
LC-810,XL,Extra large,250,PACK7,26.64,466.20,24.78,16.10,35.02,online checkout,premium
LC-810,HALF,Half sheet,500,PACK7,7.09,248.15,6.59,4.28,35.09,online checkout,standard
LC-810,HALF,Half sheet,500,PACK7,10.63,372.05,9.89,6.42,35.06,online checkout,premium
LC-810,FULL,Full sheet,500,PACK7,9.83,344.05,9.14,5.94,35.02,online checkout,standard
LC-810,FULL,Full sheet,500,PACK7,14.74,515.90,13.71,8.91,35.00,online checkout,premium
LC-810,XL,Extra large,500,PACK7,13.95,488.25,12.97,8.43,35.02,online checkout,standard
LC-810,XL,Extra large,500,PACK7,20.93,732.55,19.46,12.65,35.01,online checkout,premium
LC-810,HALF,Half sheet,1000,PACK7,5.41,378.70,5.03,3.27,35.01,online checkout,standard
